IdSymbol	P-092	P-191	P-251	P-014	P-153	P-152	P-236	P-149	P-276	P-333	P-144	P-005	P-244	P-332	P-141	P-080	P-271	P-091	P-180	P-178	P-124	P-004	P-078	P-063	P-228	P-319	P-166	P-285	P-193	P-101	P-391	P-213	P-355	P-351	P-363	P-290	P-289	P-293	P-301	P-215	P-208	P-372	P-096	P-200	P-142	P-308	P-192	P-374	P-352	P-265
OTU_2119123	37.92702094	35.28043855	33.78041509	39.37883528	33.36338403	33.02726384	30.86275113	36.87365157	36.9405973	33.97317101	36.9194144	32.32695327	35.28683069	35.02342428	35.11687082	35.74955289	36.31303987	34.39266283	36.80354038	40.78447465	33.66606604	34.16134358	33.43653006	37.89211855	34.60233428	32.0758183	31.73122138	32.16538748	36.6693656	33.89432925	35.59322799	40.20168635	36.37372692	36.8039105	37.52901245	40.85427201	37.7587295	38.08260654	36.3666034	33.62578509	31.74690075	40.46948044	32.29276233	37.57923862	36.89031874	38.87544151	32.52492572	33.62284836	38.95041415	36.62823264
OTU_1813851	36.45425377	37.50456226	37.36586308	33.93580126	36.23318497	31.85282252	31.47567025	35.82966874	32.00636692	33.58584862	32.48958673	35.88177805	33.52659654	36.54608327	37.91224849	37.07152755	34.2158256	35.42806925	39.43038132	37.22879308	36.31537629	38.29963176	38.37602836	34.82673491	32.28723107	37.0553522	36.25112302	37.42320541	36.14486931	32.87556755	34.9341022	41.7967827	36.61605686	36.39318792	35.09298535	36.5824222	30.53014038	32.4379466	39.03927428	35.93215031	38.54152579	34.14564503	38.96009673	33.41824038	36.03724308	34.64848579	29.42452553	36.1940644	36.57368704	34.09536516
OTU_1707055	40.88103157	43.59640258	49.7123905	43.52970969	49.96020906	38.34653484	45.23132346	46.92029585	48.7415617	46.04973025	43.74942868	57.65942931	50.18594623	47.11260013	40.38640811	49.80468912	48.04047528	48.90002742	45.91682874	42.25512969	46.02746704	45.98891887	48.85843956	39.53268818	46.70641333	47.72819818	48.57896132	48.93184792	46.07350931	49.61008075	42.14466667	41.52963704	40.67786509	42.13642094	36.01357635	52.22200277	44.62927925	52.41742824	47.09010956	51.31183591	41.14850384	41.03646704	45.71685654	42.42009151	49.34010818	45.49264836	45.68603233	41.49129522	41.34273182	50.37473031
OTU_2116299	85.80509742	112.0369974	128.8818729	69.80429233	97.76431528	74.73321352	92.96800107	79.01128138	109.0861067	146.4592936	101.3939681	187.7155371	158.5630002	152.1196607	73.27325484	118.5797801	118.9678487	97.65614836	103.4929503	95.80284918	82.45433591	97.96467591	105.346057	77.16172893	116.5975914	150.6398841	148.3281653	109.7666189	81.05027931	98.90526189	101.3613008	70.44619101	99.48337635	100.061525	100.590635	156.8189911	119.7888157	116.8474407	104.8805342	133.7776166	55.68075019	122.5519581	87.6819556	68.33029252	80.91358377	104.2789469	134.0993792	108.3431851	151.0120953	120.1064935
OTU_1806601	873.5654874	793.998122	429.4329755	610.741866	860.2880748	688.5419088	757.6342811	921.1110164	869.5852635	511.5244264	581.1428164	942.1981623	697.8876635	397.0585711	637.2257302	953.3172585	902.1807176	617.4329509	659.0390044	507.5325113	519.2339912	742.3843465	969.538661	1044.630723	678.795622	414.5621547	527.7152906	645.2529	571.7971648	826.1706503	857.7254176	569.9859057	351.0935283	687.5518258	657.4455906	1112.752365	888.3398245	652.8557635	656.5514434	1204.500374	778.2034371	904.8652918	641.6675491	506.1656472	659.2766862	581.5217723	730.6462698	791.460127	690.8057635	792.1108723
OTU_2142353	311.749634	148.8477291	198.6748283	268.0765189	154.3362479	548.8961296	272.1430333	346.1323038	136.3121562	162.1572164	303.5165459	193.992273	294.0051994	159.091148	158.8750164	273.2946849	366.4320151	287.9487566	294.1467881	293.1051849	139.700146	42.12360925	256.8808289	201.6196208	169.7062409	118.273246	192.8860069	125.7606286	249.4785145	194.4329208	253.8745818	130.1602253	92.92619038	219.1607698	163.3066862	170.7238623	125.3873023	139.2951923	170.3782755	184.2874258	219.4937579	223.8284497	164.3989107	190.6578352	275.8715119	89.69145742	271.3885786	136.4125793	167.6542824	310.9872604
OTU_1745068	65.15873365	44.59410893	55.80107	71.55587862	44.33670189	66.70260736	57.89899547	58.47259396	45.68172365	53.82017541	63.43171296	49.74062629	54.12514792	55.55247157	52.57117623	52.93804811	65.2275783	57.57263862	56.51112497	61.08494346	53.67304629	32.3039666	64.01691497	42.33244994	43.35934925	46.53208082	45.41055899	39.55213308	62.92666774	40.46568195	64.77834396	51.72919698	39.15593264	52.30170346	43.53847453	57.15360667	43.98510855	56.37341063	44.76918824	52.30170346	54.6024673	51.90093447	35.24513126	50.07395516	57.63974113	38.95119742	49.04747333	38.56337899	50.88256321	63.22595013
OTU_1742166	303.5165459	373.7176686	258.8959038	402.544939	502.6138013	314.0979805	332.7759742	346.4758377	452.6045019	364.2694667	334.8290025	591.1110151	326.8828635	260.9053302	290.6700182	465.734922	441.0365792	339.4311597	387.3332874	332.3592717	223.6036365	344.3877893	792.4096069	412.613834	394.4075396	333.0896528	547.8461138	385.1244497	375.680844	445.3637767	357.9468308	388.639056	513.6063755	313.1284403	454.4944233	383.3245516	365.7991094	417.9691233	467.4426082	306.3272226	294.618595	414.4438145	469.2450836	454.4944233	538.5908881	313.7375736	359.5319585	693.1344893	304.377083	356.2107075
OTU_1793305	31.60303031	30.02918038	35.94311195	35.27096314	37.32947434	35.70793403	38.99340252	38.00240283	32.73616818	34.92404006	34.63759805	36.01556516	32.71227031	33.14246371	35.8901678	33.06522874	32.36944597	36.38464119	29.55889258	32.58150987	35.21435824	35.00015925	37.79185931	34.45349101	33.2324161	34.76659673	37.48999214	31.10400377	34.9203317	32.77829447	34.03506421	36.41257277	33.06751088	34.22723836	34.75606704	31.42010421	34.46771881	35.53137855	32.75132969	35.19088044	30.69497723	34.45309333	33.68004113	35.27727075	36.43252811	30.83015031	33.12178748	34.52944478	33.69809881	32.28541811
OTU_2304020	36.67939805	33.0812795	36.00972447	34.20297975	37.62634314	39.07968931	33.66752164	34.84801006	33.2070183	31.98119522	32.89196767	33.74731516	34.19012472	33.26605774	35.88395635	41.21433742	37.02122075	35.30990748	32.06797881	34.90615868	34.32697635	35.21271912	37.22146711	38.06040761	38.51416522	33.27390113	38.33083421	35.78509497	35.00577591	34.40475855	32.39141208	35.18766057	33.62617484	35.15030075	37.12167006	33.50107547	37.03948025	32.07400604	33.81593057	35.61570943	35.68244679	33.94658679	35.25618428	33.42206182	35.72266497	35.82612767	35.29596195	37.51213799	32.54714101	36.74507453
OTU_1655849	41.64983704	41.76808289	38.24988138	39.72417151	37.18888352	40.27092113	50.79467182	38.23813201	43.96203597	41.99656503	45.34948918	40.03682855	40.25303918	56.46412774	43.46420572	46.93202962	40.6387161	46.28638453	52.4890378	37.91996245	38.67805597	34.61175516	41.71919403	41.34499258	43.29819396	46.53055736	47.77409019	35.52419818	43.71559629	45.29388308	58.03385069	41.28069491	50.46290296	51.24923981	44.29416283	42.18734591	37.28094994	45.59818541	52.48604031	41.73349943	42.91217421	55.06465119	46.11754497	38.07760365	48.71702698	56.40235176	42.45013987	42.18668459	40.49053283	43.70798352
OTU_1734951	34.46418352	33.52600742	32.06797881	32.84159403	36.1245478	30.2432666	32.86726956	30.42589931	38.36189786	37.87458447	34.5310856	35.25554572	32.93699013	30.30052761	32.00076874	32.01359239	33.5526161	36.14448126	32.4994856	33.05999623	34.73130308	33.60381516	30.89648692	30.54250289	33.45984962	38.9311578	33.7389073	35.2299161	36.65732755	32.21215157	33.80452409	36.3433205	33.88616918	35.89675591	36.15620503	36.24962679	34.36568591	29.79438994	34.94781208	31.66894138	32.3678661	30.51961365	33.25776346	33.12808365	36.39694698	35.59924057	36.52443057	36.88653101	35.8313978	31.43214264
OTU_2115974	47.45643365	64.77178975	51.38858396	57.58167252	65.27680799	59.0538234	49.11234264	53.79610138	58.7736061	115.3201998	71.81140063	46.09658	48.13191233	85.76991214	49.4922539	49.86659415	48.84683208	56.48248409	59.31359434	50.90589465	49.46326956	81.54419415	57.18701553	50.45684409	54.06196711	93.65273327	72.16516962	73.39329648	55.02322006	64.91791937	96.75296138	57.43590019	109.103824	88.49717761	122.4613117	53.35822094	55.80107	60.76485943	56.68467818	56.3260139	48.36662824	115.3002013	61.44317975	50.07636899	59.35173597	121.8368848	66.63411258	129.0663001	80.91358377	47.27517591
OTU_1776115	39.67884855	53.32786836	38.65894799	37.62596019	51.27295484	39.40435396	54.78076899	41.46196208	43.74573453	44.95139	55.31900107	49.07801277	42.15767214	46.84160264	50.39708874	40.29378201	41.02960981	40.56408786	37.82385503	41.68796956	46.40171748	50.80675453	54.43902365	59.69117925	47.13221214	41.76421648	39.44367038	84.03084132	50.68882069	38.19888704	45.9504022	45.18525553	43.6179	40.50985969	39.57604	39.24313736	58.63533252	52.33256509	43.86526522	36.70879975	36.29831258	47.7897883	63.59462113	38.32276132	43.74311346	43.81498887	44.22863547	39.9646722	40.34029403	43.79005824
OTU_2347193	424.7320264	196.3322258	117.1434442	134.0029058	514.9401415	491.6504239	431.4279836	683.4017585	569.9859057	339.4311597	301.2764755	346.039583	403.3274277	266.2772616	270.3398918	510.0958723	458.2527906	265.9921849	253.1461918	360.8408113	359.0503491	490.6295535	262.1828994	881.9133774	396.8310358	201.226117	238.4319748	462.4511145	256.8808289	506.3098151	366.0777566	823.084073	328.7450119	410.3539698	264.7333805	230.1413717	74.79849447	299.4679975	193.4676239	188.5883145	850.7579541	135.2016365	286.7405145	245.5632918	152.0623858	322.747683	381.1247151	154.6001787	115.9510474	709.8758528
OTU_2260756	130.3859058	56.87737843	62.29998591	88.08207126	87.93012805	80.5058939	91.56733176	116.8674225	64.19266692	113.8941542	154.074458	68.26375969	83.41037679	169.7732704	72.07542818	69.88821421	63.91811484	99.82090509	98.5977673	84.55712849	230.8695472	94.03258	89.64987711	66.73294101	64.75680478	102.406731	84.50555642	75.45926478	98.58160472	67.41078843	102.7870597	122.4382137	125.5873589	162.2508195	181.8017233	79.41401321	72.36314239	69.80429233	64.79787774	102.9938611	167.368578	157.4304225	86.73193333	91.81247553	131.1726377	148.6862681	65.55361786	87.79673333	67.18118824	79.54136314
OTU_1666206	684.8505969	331.2037616	182.7628711	222.3812736	814.2151013	618.786966	640.7304497	979.5375579	676.2098591	581.7102302	494.5689365	716.0439862	597.7860195	384.8441836	473.0099352	917.8425579	706.1521447	560.5470239	476.3196818	582.4626289	459.6017308	881.1285296	440.1125151	1508.968497	872.8020767	346.2960038	288.0152956	765.1482126	398.4190818	867.088922	658.0972447	1039.333977	506.9249522	652.4030465	453.362283	353.1141465	110.2689581	424.9699082	221.8975962	316.5804994	1149.869597	178.9044786	418.911639	419.7109006	205.0327774	544.0684987	566.4410994	248.3003553	172.4060711	1072.328612
OTU_1721732	329.0760981	1343.351988	317.8895711	331.2799321	381.2247748	171.6996981	141.573607	298.3587088	296.0361604	171.5676969	266.5670994	348.9214308	231.7620472	291.7831138	300.3718088	245.7838981	248.4118906	84.72947937	378.1389591	260.0289157	446.3196962	728.4446925	162.572066	467.7242962	295.5183887	41.00042509	1024.005248	203.4135057	326.4033937	98.93578296	250.7162038	350.4884157	773.7157396	610.741866	144.4845465	230.7047824	393.9972824	630.3321164	285.4090252	393.3375013	226.0002478	204.7439333	278.1762019	600.9063226	168.6272528	149.9218547	140.6568336	332.0936509	802.8111176	357.2181434
OTU_1665428	308.7684849	1228.535665	405.0875887	458.2527906	332.9358478	455.8941579	531.8108119	483.3029585	425.316917	500.9963704	332.8541365	756.7732208	530.4824805	314.3373421	613.2480698	611.7519868	553.1564145	359.8046579	418.3204459	372.3580252	437.5833906	543.9137321	579.500178	644.7712704	721.6854409	707.229	1023.016772	375.8799642	385.2295189	317.8895711	608.6075151	1160.715596	353.664505	588.8152956	480.6935994	529.8505535	395.913183	536.0965774	600.3396239	517.1066025	714.3972843	475.7572629	528.5348428	713.5758541	253.5850088	404.3156101	625.8036063	435.6215	350.3197132	375.8799642
OTU_2363988	31.81982811	33.65449189	32.45152629	32.09850503	38.37680597	33.95992629	32.22363962	32.25564038	33.48423214	38.00688943	35.26530642	31.49587635	39.23223522	34.88419434	35.92178604	30.16355119	32.67469912	29.83936088	31.61842541	31.67651925	34.10813931	32.9079539	32.40275799	35.20124585	34.15039962	33.8139722	31.71490843	35.5793717	32.12129761	33.68447635	38.06571736	34.68480352	35.98941346	36.14587591	37.05672956	33.41628623	38.64092975	31.53301088	33.31916459	33.63468956	33.59643145	38.47931962	39.39951308	30.63275497	35.42278289	37.21147321	34.19622239	36.46139069	33.24836616	33.50107547
OTU_1805063	41.05978711	30.70072792	36.95075164	35.4195234	34.8157161	37.88743692	37.42947761	37.32229371	38.43921899	41.02293057	35.70996698	33.78041509	36.65230786	39.90331314	33.42470937	36.07738038	36.47803277	39.20836774	38.02183824	36.53329434	32.66038132	32.19572025	37.32340843	34.98982384	38.8801444	42.53824013	39.82864943	43.35320579	34.60061201	35.28244755	40.99157591	39.80628509	45.81649314	40.02494981	39.66923409	36.69790497	41.3597722	37.64647434	37.74716654	38.46896283	36.38430528	42.60109975	35.53373296	37.46833478	36.12908333	39.54559302	33.50053365	38.47730409	44.79023698	36.23765214
OTU_1651693	40.65448314	43.15905164	39.31767277	44.50465031	40.96966585	41.25212509	44.08156767	42.56462579	41.40849906	46.75278472	38.30649478	43.08975006	40.05410126	37.51651308	38.9571305	41.95911283	39.62351579	44.32686465	40.48849201	40.23577094	40.75035824	44.64452371	40.69193667	35.81034365	44.20460057	44.81404277	39.43792629	41.0783166	39.67690767	42.10331805	49.05226252	41.05150667	45.86093874	43.34275113	44.6963473	45.39479642	40.79469748	41.73671736	39.83187138	40.97133113	41.64544528	44.82934509	37.4190395	40.84559151	39.78022786	42.70641553	43.59913893	44.38825698	40.53383824	43.0162439
OTU_1671055	62.10940509	63.71844189	67.02246503	65.40651491	63.44444503	56.4595117	79.88828748	69.12704138	65.89706629	199.3536755	49.12398321	60.51748113	75.27290811	239.5581138	72.30830862	62.64992541	74.02306994	72.21863528	55.02322006	59.31359434	55.45395774	64.74238208	59.62387843	87.39744918	65.32131956	204.3474811	73.55849736	65.87179604	63.92408836	62.17850981	221.9959918	67.7193083	167.6542824	233.7561799	137.9597967	67.16499327	84.31032572	63.08580881	62.02561352	69.03112874	75.93184943	285.2814673	55.46698094	63.43769931	64.36276635	275.8715119	60.60983522	197.5644031	211.6869038	62.1275622
OTU_1709085	52.83147761	53.62255541	111.7713802	56.61385648	94.98273899	68.28121786	59.59599145	64.52797648	92.67291881	51.81442635	57.04295969	109.6504874	63.44444503	42.03692138	69.45382358	69.1492705	59.17611572	57.03777019	70.8650039	52.99020918	51.81442635	55.79239585	90.64618101	64.2588873	63.87686403	61.19121333	67.37292346	93.13628843	73.02786836	69.66774843	82.31113522	79.17165107	52.75638157	57.11677214	55.59731987	86.07463321	59.16485604	51.63746371	70.40571069	66.39228189	61.89850918	40.39151987	57.58673176	81.53381497	77.49802541	41.76548503	56.96634553	84.56956541	55.11358434	44.98685931
OTU_1757569	56.46887258	60.56307849	61.62515277	58.95634497	58.22649447	49.06409912	52.65615553	54.59444975	61.23497346	59.84289075	55.32863057	56.87737843	52.2913478	73.40277547	49.05992698	51.04082088	52.99020918	55.96098535	56.44532516	46.70497189	58.01836377	60.8591705	60.49887673	57.64459396	48.52657396	68.09561	71.58204088	64.23815597	54.74643937	58.77876843	80.42487428	54.47656799	57.97675075	62.97236962	49.23638038	55.09121503	55.03608616	57.77746447	60.73515805	58.88111119	59.27293296	72.74709233	62.51698748	53.23032226	52.34910396	63.41094535	54.84479491	71.57412434	58.96212132	54.82313176
OTU_1779376	457.6170761	781.297656	448.4358069	940.1496522	500.6920673	593.1178396	318.6895811	291.8516755	255.7712591	1004.584645	667.7376075	611.5448925	318.7677843	657.4455906	1744.983572	606.2015176	247.4554333	291.3775799	717.2950987	445.8470208	434.9021818	1325.000956	897.8585604	671.7402308	611.7519868	2228.414742	235.2114969	671.7402308	831.341117	521.1285843	566.6313057	378.8266082	530.9714126	547.6533371	895.2683371	446.1020604	403.9946742	531.4493667	334.1818371	478.2110252	560.5470239	580.2082491	405.7380623	958.0901994	454.7303107	695.7986157	473.0099352	890.5233333	853.9487063	442.2551629
OTU_1801043	501.8843717	591.7232931	771.5323767	688.317844	582.1102874	1247.041129	456.8391792	426.1254969	710.3802893	452.984922	611.5448925	345.6005157	474.751961	388.4516384	615.5219774	554.3494296	596.7929635	643.9170648	544.7776138	841.411795	308.0044553	1508.968497	381.7228132	663.1889365	737.6695132	563.8983591	490.0631327	690.0241069	911.0537063	467.5825296	355.3702245	587.9583214	785.3538208	634.3932547	1039.333977	431.6464528	951.3073044	526.7505157	560.3726553	406.6277698	391.8099296	528.8541252	802.1915522	634.6306044	646.3687509	425.316917	567.1504403	382.7275956	824.7778478	397.5976434
OTU_1787518	58.32576874	38.52376654	73.27325484	110.5170523	64.38263717	76.6089639	46.45796635	57.61369862	76.57620868	48.4017756	38.01115918	39.19706918	39.52486535	43.33836283	57.45600201	52.58156692	50.12809465	48.34758025	68.22393327	55.87378447	46.91675868	37.03701673	40.13512925	66.34711119	52.60669541	49.72766969	45.21992138	65.13722126	87.98353956	54.27753579	36.86617748	51.22902151	71.69597786	40.7370056	44.39860189	43.45350541	58.0593956	41.25521226	52.40097717	56.61385648	48.95900855	39.56299157	43.66872176	56.89182585	46.88849906	45.91563692	43.48225057	40.45785943	67.59451277	44.18161025
OTU_1750130	3665.981025	2946.202472	1757.115384	2454.375943	3717.846	2240.504925	2061.130384	3784.422874	2034.697591	3261.537566	2795.961252	2435.705421	2068.475786	3151.394358	2399.019723	2923.175308	2322.632333	1835.557239	2516.301667	2288.060547	2384.482258	3043.062937	4326.358698	2957.227755	2737.967994	2863.594201	2356.309075	1790.993119	2612.456597	2645.006075	3407.729333	2767.062447	4326.358698	2558.190943	2846.969258	3205.351503	3160.449465	2408.560849	2580.419403	3572.821497	2173.254774	2799.287006	2416.279434	2408.560849	3147.397006	3613.665088	2285.763774	3280.913289	3173.740516	2744.146635
OTU_1730101	114.987772	154.074458	97.25648893	101.2476178	75.20641314	149.2982115	113.8555445	163.1233572	69.87951333	86.38247044	187.638017	126.9092836	179.5705296	158.9673455	136.0828394	304.4502151	208.4362145	284.3936786	59.59599145	393.4526868	111.6414598	71.8304722	321.2983491	95.80284918	174.2025962	278.8559088	84.22084868	88.84935428	125.4513719	83.66206799	81.24107465	163.339461	106.445915	88.13327	51.93003597	338.0648145	124.8462638	109.4882806	71.31017937	103.306595	151.2967618	45.51766308	155.9844428	103.0466892	200.5840849	125.5415723	196.8593459	90.11477403	292.9677767	86.46202113
OTU_2127416	54.36827396	63.64623503	63.63950296	74.33867484	66.93923912	54.50921226	73.41257704	55.33292472	66.9833834	73.82079019	55.39406673	64.60230252	58.39319314	76.20031472	50.2076905	65.72978811	56.14308151	56.77320981	67.02973975	46.70978868	49.75566774	61.27741925	63.78281943	77.08895453	54.54543918	71.87489371	64.4518905	65.62088069	62.91224365	68.47556289	92.67291881	66.20318233	82.5215995	78.01961906	91.49747956	65.32864308	77.70303308	55.38996459	86.63015553	65.01536792	55.98850421	85.03551333	71.50557239	60.60983522	62.23653189	76.43174434	53.36533962	95.30808943	76.73534371	56.05688818
OTU_1775182	208.1454805	148.3784051	249.9741723	537.0752711	181.3529704	235.002839	128.9054066	177.7849818	296.8268484	122.8118787	133.8736243	120.6923043	179.6038755	256.1341541	271.0640667	207.3976541	144.5376814	242.5062679	1099.347179	222.6220415	247.8562377	108.2340235	121.5619698	209.1826836	273.0465994	428.8759509	158.5070188	176.747205	127.4584717	253.9333987	282.8858038	116.2969033	213.4123415	154.3362479	332.9358478	263.259056	172.0708509	209.266617	260.3791283	186.9138321	322.4261421	273.7402711	236.1259346	158.8750164	224.2296491	155.9844428	293.6618843	150.8362203	96.87204415	159.9614309
OTU_1683462	362.4332352	493.9841673	631.8102516	455.7667648	359.9820352	351.1807088	413.8736509	261.4776717	642.5361327	499.5625107	339.2508648	373.8196283	347.0796767	336.841339	762.5110214	519.7408881	314.3373421	886.0362742	556.2616629	395.7984975	403.7826855	503.7220547	531.2846164	410.6878069	469.0091654	456.6957704	271.8846572	273.6080019	289.1773245	858.8255157	343.090961	248.9766258	410.6878069	485.0950195	396.2147321	335.8820566	518.7723107	406.3953981	440.5402245	316.3440862	328.6482937	809.7855761	479.3144836	482.8735566	459.7717937	275.8184063	446.5540094	331.6078358	436.7377358	441.1670264
OTU_2113470	43.52212208	38.37489912	44.20658881	51.31183591	725.1659893	145.6905949	36.41941195	35.89749289	45.94780711	35.78509497	37.30125013	34.16662642	48.94076478	36.90344887	35.51242314	34.64982704	49.19571899	58.73566962	1143.197795	156.1861724	39.42064478	29.37352283	37.0332861	33.83105522	100.1250896	1026.922548	35.10262767	37.46474245	88.21751264	35.20230478	38.09098069	39.20464956	38.45317038	39.31161572	42.32647956	154.0495511	47.00735057	35.75822019	39.2364222	37.96741031	39.99721157	36.8896456	40.30682623	46.86495453	82.26358755	38.01300019	44.78299956	38.68246	43.28011616	46.03756252
OTU_1701831	44.29733629	37.26756818	46.24095899	47.46173472	238.6338623	75.99147497	42.8586134	39.5809234	50.63149465	38.97651654	43.31484497	39.21367987	44.45327296	38.45815748	39.65092836	47.1478905	46.37095069	48.19326038	448.6609717	93.60889597	41.30878969	37.97710761	47.65809396	49.09162019	69.58974377	686.2905403	43.02107862	42.1385934	55.15662107	45.76190164	37.64074396	47.47512673	39.05572182	39.37360679	42.93728723	75.50734377	43.64017918	43.84107874	45.90413849	42.13105912	47.24113604	40.68984151	41.82687509	49.31925547	62.79202195	38.72227818	44.37180994	38.7783405	42.4688895	49.84230013
OTU_2168747	32.1965361	36.00637484	35.36238824	29.72107157	90.22352415	42.95714371	39.39213296	29.60128648	38.26112403	35.44948629	31.4970856	32.41619761	36.63161006	36.16839465	33.95274126	29.91822686	43.31239403	37.94524006	48.66696296	39.70850648	32.4888878	34.30306019	32.15701075	34.56193208	34.95598358	114.2044397	34.86107082	39.62183195	31.32344233	37.13180377	36.30206396	35.76614767	34.70813862	33.66327352	38.11280717	51.4642361	41.05211686	33.46083818	36.83371912	36.33307491	32.95457572	35.30592201	34.66889893	34.42470176	34.73565245	33.4812605	36.5216105	34.91755031	35.07083899	36.60877648
OTU_1655613	41.02567755	40.62442453	47.66690836	41.49874553	310.1756843	87.19134126	38.27558107	42.58732384	45.87626321	36.82140333	39.16659767	35.99398742	45.25168465	40.69638119	39.77968113	43.67896321	45.03083629	49.87987799	603.3758377	98.84075403	37.56354616	35.22869943	37.29343088	39.88420396	69.08501113	958.0901994	39.16366579	41.90805352	60.35025157	41.80272692	36.38702937	38.80501843	35.96474132	37.4861934	39.11097887	102.3084164	48.52213717	37.53004151	50.87689774	39.20666987	40.04346094	38.49659497	39.4894078	43.84810384	66.44509126	39.42946289	41.46668623	39.59564717	37.64530969	38.44830925
OTU_1769083	40.38740415	42.94290522	44.52961333	33.86405434	42.34778579	41.99386453	42.86897308	38.73681226	36.51481195	42.4126861	39.49426126	44.67382189	40.79570736	43.37727025	42.42701925	39.95960384	39.1697134	41.18998453	35.20368761	38.86339717	36.13549868	38.32391377	42.31257321	43.74942868	46.73031321	44.89498981	44.0430644	42.71782761	40.57475912	38.20879692	43.41280006	37.57186314	45.35074987	45.8249839	46.65905881	44.83875025	37.85856887	41.98160692	41.1876527	42.37707572	38.24272767	50.33244843	38.91193164	42.46663799	42.39112994	43.81012308	40.08966805	44.01007585	45.08947226	37.95611409
OTU_2227817	34.46184289	36.87795063	38.69201176	37.63163597	38.81542208	36.11946289	33.2418266	38.51135088	39.03520881	36.12695698	43.11912025	37.24073811	34.59066503	37.67282164	32.94741176	40.51234013	36.55067208	35.90468013	42.54740654	33.90559849	33.31482013	39.15475711	39.6540866	39.80034509	34.83272579	40.23237862	34.76326899	37.07426138	37.99843981	34.93481547	37.70930031	35.16106044	34.57427736	33.59235975	34.72585384	40.85596767	34.45788384	34.31642931	39.22500755	34.77001214	34.54865818	34.96319987	39.10747151	36.37846409	35.48340308	35.92109484	33.32352365	30.7026617	39.51820044	35.2414144
OTU_1771964	112.9520146	113.0115891	167.3061327	254.1926818	746.9610918	139.0230964	185.4761994	107.4212968	328.4575956	112.8575515	193.7482314	114.910474	563.3637566	590.9151686	89.93690604	156.0681915	173.7947465	248.1349044	353.4718119	191.1137088	207.0113101	114.7303247	113.1895537	256.7043767	245.5040208	230.3090535	126.3970684	179.7743792	82.73449182	188.8895648	123.9472402	50.06883358	252.1609346	170.9241723	166.8238553	309.2153151	105.4938555	210.488839	263.573744	109.9724852	757.6342811	1145.101726	236.4686629	93.36073761	549.4249157	77.3514566	200.6674239	110.9543282	186.5713629	737.9731962
OTU_1788122	33.28132686	35.14522585	31.82702648	32.69446836	48.46809579	34.82673491	34.14026585	27.00201698	36.28714346	36.42604899	30.87506459	28.8277217	35.04092145	33.90225969	35.22365836	35.29080346	29.81713761	33.49004836	39.73234824	36.51405591	31.76021075	30.74054138	33.26442327	31.45080025	30.0135473	39.54254673	34.11606296	32.1797978	35.74207937	33.29581233	37.60672377	33.47716579	35.72677679	35.38740245	33.26785843	35.82507289	29.90218585	39.67929975	37.62746553	32.95588164	39.84923409	35.55986667	33.00839302	36.94134283	32.17394509	32.72913585	34.48090025	31.91324868	32.2295566	32.45457805
OTU_1691430	97.01972384	58.85387698	58.50363371	66.0650895	66.60414654	49.53898717	50.4146744	60.77560906	63.69259912	86.49959302	90.2103978	66.12303302	63.03144409	63.27930503	64.0584773	67.51440535	68.76987245	77.60583667	63.70569874	63.67383358	68.90572088	58.8160961	74.90495239	69.95427692	52.80955887	74.21922962	70.81375069	61.99548453	85.34122384	55.2801527	77.29769566	50.20214604	82.40418321	83.71397352	78.16556252	59.21870818	63.03144409	58.60369956	45.57235201	55.13987906	77.48830616	53.40610673	53.62255541	52.12749503	62.19116786	56.19593836	60.42915673	65.32864308	67.1966717	65.1222095
OTU_2242068	98.40414899	63.91811484	57.44551811	37.15360075	77.42451497	49.18658119	48.92321377	58.56611352	59.60164585	49.88481755	109.0471389	66.48393736	56.83891447	46.26885057	52.67805396	79.02123333	73.41257704	51.24051031	59.68564415	59.01064447	75.26327572	59.09382717	81.6822927	58.4096295	66.33962	63.08580881	72.08412849	55.33292472	63.77482484	60.75315465	52.99667811	43.53945164	54.72988151	69.36949126	81.58882415	54.42248195	45.74916006	52.53331509	44.2900383	56.17169899	52.93804811	42.95642604	55.04372164	40.70187302	69.41897226	41.78365994	51.26487239	46.33198289	48.04639107	66.71688025
OTU_1704313	273.8136252	123.2076669	239.9830874	214.5515208	481.5070912	292.9677767	275.2677252	292.4614541	365.4181094	311.749634	293.6618843	195.2535352	246.4295585	620.9587862	135.4665456	215.293917	172.5342226	311.3073874	197.804866	206.007805	304.5939673	202.5899006	253.9333987	238.8414824	156.0392399	237.8965252	424.9699082	294.7546918	242.5612396	332.6100956	286.8090421	235.9270736	425.7961572	557.3221277	289.9232164	253.4726214	286.1875874	280.5230491	410.7981931	408.8919182	315.9087415	702.7952824	471.2832748	211.3651031	243.0060396	674.9619258	187.7909736	545.9688031	476.4723157	195.0610453
OTU_1725241	1641.987157	3027.664434	2638.611465	1344.85683	673.6954541	3063.080377	2446.98317	1900.170755	2433.114358	2198.031899	1958.021019	1310.484197	2514.042748	1271.049058	1857.780635	2478.827969	3233.095843	1906.539189	1436.830673	2594.380239	1658.618289	1321.745456	1551.709849	2507.93505	1983.721906	1909.815623	4532.741931	1605.468277	1526.306881	1769.74673	1507.114748	2335.263465	2210.968579	1502.072597	1215.147754	1314.790927	2103.62405	1104.361095	2569.063006	1609.970692	1541.146962	1526.306881	1538.878849	1307.229747	1357.54999	2767.062447	2889.412182	3086.85266	1585.702969	1999.16278
